city,lat,lon,timestamp,pm2_5,pm10,no2,co,so2,o3,temp_day,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,clouds,city_code,road_density,industrial_density,dump_density,farmland_density,pollution_source
Gurdaspur,32.041943,75.405334,2025-10-01 09:40:46+00:00,0.6432753805963426,0.7874208526804557,0.1282131661442006,0.4631346511592735,0.1687865939834443,0.8024506466984342,0.6768388106416279,0.6768388106416279,0.6768388106416279,0.3076923076923077,0.2000000000000028,0.2108362779740872,0.9297752808988764,0.0,76,0.1499306917092298,0.022508038585209,0.0,0.001063829787234,Industrial
Domchanch,24.47438,85.688744,2025-10-01 09:41:19+00:00,0.2745698585712999,0.2802026171380329,0.1351097178683385,0.182806757512969,0.164748637189582,0.4009530292716133,0.4264475743348981,0.4264475743348981,0.4264475743348981,0.6307692307692307,0.2000000000000028,0.0341578327444051,0.3398876404494382,0.92,56,0.0010302583763127,0.0064308681672025,0.0,0.0,Other
Barjora,23.427221,87.287018,2025-10-01 09:41:25+00:00,0.6797585803080802,0.669649641198818,0.3783699059561128,0.5749633237042304,0.4181304260044417,0.4140912185159973,0.7034428794992176,0.7034428794992176,0.7034428794992176,0.4923076923076923,0.0999999999999943,0.2932862190812721,0.3370786516853932,0.72,20,0.0160095907688849,0.0016077170418006,0.0,0.0,Other
Saint Dnyaneshwar Garden and Paithan park,19.487707,75.380768,2025-10-01 09:41:34+00:00,0.0016214755427438,0.0021105951878429,0.0310344827586206,0.020841210544624,0.0084797092671108,0.0669843430905378,0.3974960876369329,0.3974960876369329,0.3974960876369329,0.5538461538461539,0.5,0.2979976442873969,0.6657303370786517,0.8200000000000001,180,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sinnar,19.85306,74.000633,2025-10-01 09:41:36+00:00,0.0232411494459958,0.0310679611650485,0.1307210031347962,0.0560655787292609,0.1072077528770442,0.0,0.1408450704225352,0.1408450704225352,0.1408450704225352,0.6461538461538461,0.5,0.673733804475854,0.6938202247191011,0.87,197,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Guntakal,15.167409,77.373627,2025-10-01 09:41:38+00:00,0.0006305738221781,0.0008442380751371,0.0360501567398119,0.024637396209864,0.0048455481526347,0.0886317222600408,0.344287949921753,0.344287949921753,0.344287949921753,0.4615384615384615,0.5,0.7561837455830389,0.7921348314606741,0.96,75,0.0150417722941668,0.0048231511254019,0.0,0.0,Other
Lalgola,24.417534,88.250343,2025-10-01 09:41:45+00:00,0.6636339068552383,0.66424651751794,0.6278996865203761,0.8630045826464408,0.32404603270745,0.0235534377127297,0.6079812206572772,0.6079812206572772,0.6079812206572772,0.5846153846153846,0.2000000000000028,0.2273262661955241,0.3230337078651685,0.98,123,0.0008491826616881,0.0,0.0,0.000531914893617,Other
Hoshangabad,22.744108,77.736969,2025-10-01 09:41:50+00:00,0.0520673813169984,0.053440270156184,0.0244514106583072,0.063612577322706,0.0129214617403593,0.2409802586793736,0.2895148669796559,0.2895148669796559,0.2895148669796559,0.7846153846153847,0.4000000000000057,0.2803297997644288,0.7668539325842696,0.79,85,0.011270402237846,0.0016077170418006,0.0,0.0,Other
Proddatur,14.752805,78.552757,2025-10-01 09:41:58+00:00,0.0046842626790379,0.0067539046010975,0.061128526645768,0.0444804065397238,0.0084797092671108,0.0790333560245064,0.4835680751173707,0.4835680751173707,0.4835680751173707,0.3846153846153846,0.4000000000000057,0.751472320376914,0.8061797752808988,1.0,163,0.0115388938147033,0.0016077170418006,0.0,0.001063829787234,Other
Pali,25.771315,73.323685,2025-10-01 09:42:04+00:00,0.1484550941356634,0.1534824820599409,0.0614420062695924,0.1032683494910691,0.0575408843125378,0.4501021102791013,0.5805946791862289,0.5805946791862289,0.5805946791862289,0.4,0.2000000000000028,0.2414605418138987,0.5421348314606741,0.47,154,0.1322102476366497,0.0305466237942122,0.0,0.0345744680851063,Other
Palwal,28.148735,77.332024,2025-10-01 09:42:57+00:00,0.09017205657148,0.1102574926129168,0.1106583072100313,0.3613333534989943,0.01231576822128,0.2850918992511912,0.4538341158059469,0.4538341158059469,0.4538341158059469,0.3384615384615385,0.2000000000000028,0.1790341578327444,0.3595505617977528,0.76,156,0.1011214206326411,0.0321543408360128,0.0,0.001063829787234,Other
Gohana,29.138407,76.693245,2025-10-01 09:43:10+00:00,0.313034861724169,0.3602363866610383,0.0648902821316614,0.3661126151333202,0.0347264284272158,0.6143635125936011,0.5672926447574336,0.5672926447574336,0.5672926447574336,0.2461538461538461,0.2000000000000028,0.1849234393404005,0.1207865168539325,0.03,68,0.0163093022965395,0.0032154340836012,0.0,0.0,Other
Munger,25.37571,86.474373,2025-10-01 09:43:18+00:00,0.4726601207098459,0.4720979316167158,0.115987460815047,0.3141457069828643,0.2125984251968503,0.6087134104833218,0.8834115805946798,0.8834115805946798,0.8834115805946798,0.2769230769230769,0.0,0.4346289752650177,0.5393258426966292,0.44,141,0.0607914881926146,0.0032154340836012,0.0,0.001595744680851,Other
Yavatmal,20.388794,78.120407,2025-10-01 09:43:32+00:00,0.0333303306008467,0.0371464753060363,0.0238244514106583,0.0485034558901374,0.0086816071068039,0.1345813478556841,0.3536776212832551,0.3536776212832551,0.3536776212832551,0.6000000000000001,0.4000000000000057,0.4169611307420495,0.848314606741573,0.64,219,0.1095945152790439,0.0353697749196141,0.0,0.0180851063829787,Other
Bokaro Steel City,23.669296,86.151115,2025-10-01 09:44:33+00:00,0.3551932258355103,0.3529759392148585,0.1394984326018808,0.3007607495576158,0.1887744801130627,0.2705241660993873,0.5187793427230047,0.5187793427230047,0.5187793427230047,0.6153846153846154,0.2000000000000028,0.2791519434628975,0.3539325842696629,0.97,32,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Jetpur,21.761524,70.627625,2025-10-01 09:44:35+00:00,0.0347716421943969,0.0649219079780498,0.0031347962382445,0.0182852130250003,0.001817080557238,0.1837304288631722,0.3474178403755872,0.3474178403755872,0.3474178403755872,0.7230769230769232,0.0999999999999943,0.6984687868080096,0.5308988764044944,0.99,97,0.0054135394682617,0.0273311897106109,0.0,0.000531914893617,Other
Basirhat,22.657402,88.86718,2025-10-01 09:44:40+00:00,0.040807134492388,0.0481215702828197,0.0034482758620689,0.1151257581028146,0.0012113870381586,0.1068073519400952,0.4420970266040693,0.4420970266040693,0.4420970266040693,0.7846153846153847,0.2999999999999971,0.4228504122497056,0.4157303370786516,1.0,21,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Konnagar,22.700474,88.319069,2025-10-01 09:44:42+00:00,0.1072876317448878,0.1130434782608695,0.0278996865203761,0.1438769491371618,0.0183727034120734,0.2374404356705241,0.4765258215962442,0.4765258215962442,0.4765258215962442,0.7076923076923078,0.2000000000000028,0.6054181389870437,0.3904494382022471,1.0,115,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Ranchi,23.344315,85.296013,2025-10-01 09:44:44+00:00,0.1597153409602738,0.1566905867454622,0.0316614420062695,0.1511063385713638,0.0496668685645063,0.3750170183798502,0.2503912363067291,0.2503912363067291,0.2503912363067291,0.7230769230769232,0.2999999999999971,0.2520612485276796,0.3146067415730337,0.75,171,0.2897648513305943,0.1527331189710611,0.0,0.0053191489361702,Other
Gudur,14.146319,79.850388,2025-10-01 09:47:36+00:00,0.0448608233492478,0.0587589700295483,0.1094043887147335,0.1003644943208457,0.0224106602059357,0.185500340367597,0.5680751173708922,0.5680751173708922,0.5680751173708922,0.3076923076923077,0.4000000000000057,0.568904593639576,0.8426966292134831,1.0,73,0.000874158622326,0.0032154340836012,0.0,0.0,Other
Gola Gokarannath,28.078636,80.471588,2025-10-01 09:48:45+00:00,0.1895324745518421,0.2217813423385394,0.1786833855799373,0.5346269604803462,0.0454270139309509,0.3095983662355343,0.3403755868544602,0.3403755868544602,0.3403755868544602,0.676923076923077,0.2000000000000028,0.4204946996466432,0.7219101123595505,0.8200000000000001,70,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Shikohabad,27.108416,78.584602,2025-10-01 09:48:47+00:00,0.1003513197009278,0.1016462642465175,0.0460815047021943,0.1534354724058138,0.0181708055723803,0.3095983662355343,0.6220657276995307,0.6220657276995307,0.6220657276995307,0.4461538461538461,0.2000000000000028,0.2414605418138987,0.1769662921348314,0.49,192,0.0132747230790364,0.017684887459807,0.0144927536231884,0.0047872340425531,Other
Tirumangalam,9.823619,77.986565,2025-10-01 09:48:57+00:00,0.0162147554274389,0.0287885183621781,0.0589341692789968,0.058893812671093,0.0260448213204118,0.1722260040844111,0.8575899843505479,0.8575899843505479,0.8575899843505479,0.1384615384615384,0.4000000000000057,0.1142520612485277,0.9831460674157304,1.0,214,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Anakaputhur,12.946366,79.959244,2025-10-01 09:48:59+00:00,0.0734168092964597,0.0978471929084001,0.270846394984326,0.1640829413632995,0.1397133050676357,0.1862491490810074,0.5845070422535217,0.5845070422535217,0.5845070422535217,0.3076923076923077,0.4000000000000057,0.4628975265017669,0.8707865168539325,1.0,5,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Suryapet,17.143908,79.623924,2025-10-01 09:49:01+00:00,0.0352220520673813,0.0406922752216124,0.0633228840125391,0.0470817767963822,0.054310518877448,0.1426820966643975,0.3419405320813775,0.3419405320813775,0.3419405320813775,0.7230769230769232,0.2999999999999971,0.4840989399293287,0.9185393258426966,0.86,208,0.0581939882862744,0.0337620578778135,0.0,0.0074468085106382,Other
Udupi,13.340881,74.742142,2025-10-01 09:49:25+00:00,0.0123412305197729,0.0375685943436048,0.0015673981191222,0.008212465403288,0.001817080557238,0.1084411164057181,0.2981220657276997,0.2981220657276997,0.2981220657276997,0.7538461538461538,0.7999999999999972,0.435806831566549,0.7106741573033708,0.5700000000000001,215,0.1265032406308927,0.0321543408360128,0.0,0.1186170212765957,Other
Nandyal,15.478569,78.483093,2025-10-01 09:50:05+00:00,0.009188361408882,0.0100464330941325,0.1009404388714733,0.0353907348870975,0.0506763577629719,0.0742682096664397,0.4843505477308298,0.4843505477308298,0.4843505477308298,0.4615384615384615,0.4000000000000057,0.751472320376914,0.8089887640449438,1.0,145,0.0913932839641844,0.0369774919614147,0.0434782608695652,0.0058510638297872,Other
Begusarai,25.416676,86.129379,2025-10-01 09:52:08+00:00,0.3348346995766147,0.3414098775854791,0.1147335423197492,0.2800102844870613,0.1072077528770442,0.4045609257998638,0.8920187793427232,0.8920187793427232,0.8920187793427232,0.2769230769230769,0.0,0.4746760895170789,0.6095505617977528,0.47,22,0.1087703085779936,0.0144694533762057,0.0,0.002127659574468,Other
Contai,21.779188,87.744629,2025-10-01 09:52:33+00:00,0.0481938564093324,0.0548754748839172,0.0053291536050156,0.086223324611685,0.0004037956793862,0.1474472430224642,0.3982785602503911,0.3982785602503911,0.3982785602503911,0.8461538461538463,0.2000000000000028,0.4982332155477033,0.3595505617977528,0.99,45,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Naya Raipur,21.164993,81.775307,2025-10-01 09:52:35+00:00,0.0722457436267002,0.068467707893626,0.0626959247648902,0.1298718976391052,0.0359378154653745,0.149149081007488,0.4092331768388109,0.4092331768388109,0.4092331768388109,0.8307692307692309,0.2000000000000028,0.1001177856301531,0.1797752808988764,0.88,147,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Payradanga,23.125587,88.546867,2025-10-01 09:52:37+00:00,0.304477074137465,0.3609117771211481,0.3561128526645767,0.510473540132186,0.2580254391278013,0.1266167460857726,0.4491392801251959,0.4491392801251959,0.4491392801251959,0.7692307692307692,0.2000000000000028,0.4770318021201414,0.3623595505617977,0.99,158,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Maheshtala,22.511976,88.250992,2025-10-01 09:52:40+00:00,0.0858481217908296,0.0908400168847614,0.0191222570532915,0.1292215550749406,0.0119119725418938,0.2054458815520762,0.4843505477308298,0.4843505477308298,0.4843505477308298,0.676923076923077,0.2000000000000028,0.6301531213191992,0.4073033707865168,1.0,126,0.0239894101926895,0.0369774919614147,0.0,0.0,Other
Vaniyambadi,12.695032,78.621887,2025-10-01 09:52:59+00:00,0.3342942077290334,0.3777121148163782,0.4275862068965517,0.4006412680167577,0.1659600242277407,0.4554799183117767,0.4053208137715181,0.4053208137715181,0.4053208137715181,0.5076923076923077,0.5,0.6595995288574795,0.696629213483146,1.0,216,0.0193189055534048,0.0016077170418006,0.0,0.001595744680851,Other
Shahdol,23.302189,81.356804,2025-10-01 09:53:07+00:00,0.0799027114674353,0.0790206838328408,0.063949843260188,0.1484595955776705,0.0084797092671108,0.0829816201497617,0.4123630672926446,0.4123630672926446,0.4123630672926446,0.676923076923077,0.2000000000000028,0.2921083627797409,1.0,0.59,190,0.0436392472245463,0.0160771704180064,0.0,0.6702127659574468,Other
Aruppukkottai,9.515625,78.100014,2025-10-01 09:54:45+00:00,0.028465903972615,0.0462642465175179,0.0871473354231974,0.076362316429468,0.0399757722592368,0.1334921715452688,0.891236306729265,0.891236306729265,0.891236306729265,0.1076923076923077,0.4000000000000057,0.3733804475853947,0.1151685393258426,1.0,7,0.0090662737115526,0.0578778135048231,0.0,0.001063829787234,Other
Salipur,20.484348,86.119194,2025-10-01 09:54:52+00:00,0.1457526348977569,0.1434360489658083,0.0617554858934169,0.1409882182126167,0.0658186957399555,0.1987066031313819,0.5477308294209704,0.5477308294209704,0.5477308294209704,0.6615384615384616,0.0999999999999943,0.5806831566548882,0.25,0.89,181,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sasaram,24.953514,84.011787,2025-10-01 09:54:57+00:00,0.358526258895595,0.366652596032081,0.8194357366771159,0.2195586745111087,0.551786795881284,0.1090537780803267,0.7676056338028168,0.7676056338028168,0.7676056338028168,0.4153846153846154,0.0999999999999943,0.2237926972909305,0.0646067415730337,0.22,188,0.0157410991920276,0.0,0.0,0.0026595744680851,Agricultural
Bihta,25.563322,84.869804,2025-10-01 09:55:04+00:00,0.3879830645887758,0.3886872097931616,0.4015673981191222,0.2248370362528169,0.0872198667474258,0.117290673927842,0.8435054773082944,0.8435054773082944,0.8435054773082944,0.3076923076923077,0.0999999999999943,0.0659599528857479,0.5898876404494382,0.33,30,0.0048890442948661,0.0048231511254019,0.0,0.0,Other
Dahod,22.835602,74.255989,2025-10-01 09:56:13+00:00,0.0594541032339428,0.0639932460953988,0.1191222570532915,0.0845445333413996,0.0710680395719765,0.1131381892443839,0.3708920187793432,0.3708920187793432,0.3708920187793432,0.5846153846153846,0.4000000000000057,0.5064782096584217,0.6207865168539326,0.5,47,0.0285350350287847,0.0080385852090032,0.0,0.0031914893617021,Other
Najibabad,29.607981,78.342674,2025-10-01 09:56:37+00:00,0.8950544995946311,0.9999999999999998,0.6307210031347961,0.9671652626325262,0.6133656369876842,0.7829816201497617,0.5594679186228484,0.5594679186228484,0.5594679186228484,0.4615384615384615,0.2000000000000028,0.2732626619552415,0.8202247191011236,0.0,144,0.0091412015934662,0.0112540192926045,0.0,0.001595744680851,Other
Bagaha,27.122196,84.072235,2025-10-01 09:56:44+00:00,0.3619493739302765,0.3831152384972562,0.2059561128526645,0.5736172658388663,0.1013527155259438,0.3155207624234172,0.7198748043818466,0.7198748043818466,0.7198748043818466,0.476923076923077,0.0999999999999943,0.3545347467608952,0.7724719101123595,0.42,10,0.0090662737115526,0.0,0.0,0.0058510638297872,Other
Jamalpur,25.312717,86.490608,2025-10-01 09:56:51+00:00,0.4726601207098459,0.4720979316167158,0.115987460815047,0.3141457069828643,0.2125984251968503,0.6087134104833218,0.8341158059467919,0.8341158059467919,0.8341158059467919,0.3076923076923077,0.0999999999999943,0.402826855123675,0.5252808988764045,0.4,94,0.0081359191777913,0.0032154340836012,0.0,0.0,Other
Fatehpur,25.920074,80.809998,2025-10-01 09:56:59+00:00,0.0943158274029366,0.0929506120726044,0.041692789968652,0.1613454528955368,0.0203916818090046,0.3297481279782164,0.5438184663536776,0.5438184663536776,0.5438184663536776,0.5538461538461539,0.2000000000000028,0.1861012956419317,0.0,0.97,60,0.0333616394220562,0.0112540192926045,0.0,0.0047872340425531,Other
Dindigul,10.365581,77.970657,2025-10-01 09:50:09+00:00,0.011530492748401,0.0184043900379907,0.0586206896551724,0.0567915425218167,0.0195840904502321,0.1672566371681416,0.6306729264475746,0.6306729264475746,0.6306729264475746,0.3076923076923077,0.5,0.386336866902238,0.8539325842696629,0.99,55,0.2187644392272438,0.1864951768488746,0.0,0.0367021276595744,Other
Chakradharpur,22.668312,85.625511,2025-10-01 09:59:19+00:00,0.2534005945410323,0.2497256226255804,0.0724137931034482,0.2212072172900376,0.0954976781748435,0.2675289312457454,0.5195618153364634,0.5195618153364634,0.5195618153364634,0.6461538461538461,0.2000000000000028,0.2214369846878681,0.2808988764044943,0.47,36,0.0017670492151304,0.0,0.0,0.001063829787234,Other
Porbandar,21.640575,69.605965,2025-10-01 09:59:24+00:00,0.0371137735339158,0.0721823554242296,0.0021943573667711,0.0417429180719611,0.0012113870381586,0.1751531654186521,0.1807511737089202,0.1807511737089202,0.1807511737089202,0.9692307692307692,0.0,0.8987043580683157,0.6011235955056179,1.0,161,0.068265544413502,0.0257234726688102,0.0,0.0122340425531914,Other
Ghatal,22.663696,87.746803,2025-10-01 09:59:37+00:00,0.140257634447347,0.140818910932883,0.0620689655172413,0.2078222598647893,0.0345245305875227,0.2323349217154526,0.4037558685446012,0.4037558685446012,0.4037558685446012,0.7846153846153847,0.2000000000000028,0.4911660777385159,0.4185393258426966,0.85,64,0.000636886996266,0.0,0.0,0.001595744680851,Other
Khidirpur,22.542061,88.318954,2025-10-01 09:59:45+00:00,0.0858481217908296,0.0908400168847614,0.0191222570532915,0.1292215550749406,0.0119119725418938,0.2054458815520762,0.4866979655712053,0.4866979655712053,0.4866979655712053,0.676923076923077,0.2000000000000028,0.6372202591283864,0.4044943820224719,1.0,112,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Mandya,12.523731,76.894684,2025-10-01 09:59:47+00:00,0.1059364021259346,0.1533980582524271,0.290282131661442,0.2859692372842905,0.0716737330910559,0.0526208304969366,0.2449139280125194,0.2449139280125194,0.2449139280125194,0.6000000000000001,0.7000000000000028,0.5547703180212015,0.7443820224719101,1.0,130,0.1354696104998938,0.0691318327974276,0.0,0.0053191489361702,Vehicular
Dahanu,19.990751,72.743675,2025-10-01 10:01:21+00:00,0.0285559859472119,0.0602785985647952,0.0006269592476489,0.0032819613121795,0.0016151827175449,0.0291354663036078,0.2801251956181534,0.2801251956181534,0.2801251956181534,0.8461538461538463,0.4000000000000057,0.8810365135453476,0.5589887640449438,0.61,46,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sri Muktsar Sahib,30.480042,74.518204,2025-10-01 10:01:23+00:00,0.4368975767948833,0.656732798649219,0.1134796238244514,0.2873304193953327,0.2796285079749646,0.8054458815520762,0.8654147104851331,0.8654147104851331,0.8654147104851331,0.123076923076923,0.2000000000000028,0.248527679623086,0.1713483146067415,0.0,201,0.0279668319242728,0.017684887459807,0.0,0.0,Industrial
Kanchipuram,12.834174,79.703644,2025-10-01 10:01:42+00:00,0.0827853346545356,0.1039257070493879,0.2206896551724137,0.1439676946112313,0.1265899454875832,0.2140912185159972,0.5907668231611896,0.5907668231611896,0.5907668231611896,0.3076923076923077,0.4000000000000057,0.4181389870435807,0.941011235955056,1.0,103,0.1566554691109807,0.4485530546623794,0.0,0.0244680851063829,Industrial
Dhanpur,22.633492,74.095993,2025-10-01 10:02:36+00:00,0.0975587784884244,0.1056141831996622,0.1595611285266457,0.1143997943102587,0.1253785584494245,0.160789652825051,0.3568075117370897,0.3568075117370897,0.3568075117370897,0.6615384615384616,0.4000000000000057,0.4511189634864547,0.6123595505617977,0.62,50,0.0001436117736678,0.0160771704180064,0.0,0.002127659574468,Other
Bengaluru,12.971599,77.594566,2025-10-01 10:02:42+00:00,0.0226105756238176,0.0365555086534402,0.1379310344827586,0.1157761006669792,0.022814455885322,0.0611980939414567,0.0985915492957747,0.0985915492957747,0.0985915492957747,0.6153846153846154,0.7999999999999972,0.5783274440518258,0.7556179775280899,0.97,25,0.909630730421969,1.0,0.2898550724637681,0.1813829787234042,Other
Muzaffarnagar,29.471397,77.696732,2025-10-01 10:04:14+00:00,0.5448157823619494,0.6325031658927817,0.4557993730407523,0.6948683434413709,0.2808398950131233,0.6904697072838666,0.5743348982785605,0.5743348982785605,0.5743348982785605,0.3538461538461539,0.2000000000000028,0.2367491166077739,0.8314606741573033,0.0,142,0.1146084393770995,0.0739549839228295,0.0,0.0196808510638297,Agricultural
Chhatarpur,24.916355,79.581184,2025-10-01 10:04:37+00:00,0.0537789388343392,0.053440270156184,0.0275862068965517,0.1044631648996506,0.0092873006258833,0.2948944860449285,0.4553990610328637,0.4553990610328637,0.4553990610328637,0.6000000000000001,0.2000000000000028,0.1542991755005889,0.8735955056179775,0.6900000000000001,41,0.1363874770533361,0.0144694533762057,0.0,0.0196808510638297,Other
Bongaigaon,26.500999,90.535233,2025-10-01 10:06:25+00:00,0.114854517611026,0.119797382861967,0.2733542319749216,0.4252181672439087,0.0205935796486977,0.1035398230088495,0.2801251956181534,0.2801251956181534,0.2801251956181534,0.9076923076923078,0.2999999999999971,0.2449941107184924,0.25,1.0,33,0.0090225657804363,0.0128617363344051,0.0,0.0,Other
RAK Tiles,31.604889,76.919533,2025-10-01 10:06:39+00:00,0.6517430862084497,0.8128324187420851,0.0846394984326018,0.4311922442868163,0.1790833838077932,0.7858407079646017,0.2370892018779342,0.2370892018779342,0.2370892018779342,0.5076923076923077,0.5,0.2073027090694935,0.7893258426966292,0.01,165,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Nilanga,18.125875,76.750969,2025-10-01 10:01:38+00:00,0.0301774614899558,0.0312368087800759,0.0307210031347962,0.0369031594549222,0.0125176660609731,0.1967324710687542,0.2151799687010955,0.2151799687010955,0.2151799687010955,0.6307692307692307,0.5,0.5276796230859836,0.7162921348314606,0.65,149,0.0072867365161032,0.0,0.0,0.0085106382978723,Other
Amreli,21.603176,71.222084,2025-10-01 10:06:49+00:00,0.0347716421943969,0.0606162937948501,0.006269592476489,0.0175592492324445,0.0040379567938623,0.1541865214431586,0.3740219092331769,0.3740219092331769,0.3740219092331769,0.676923076923077,0.2000000000000028,0.8987043580683157,0.5393258426966292,1.0,4,0.0348914170111267,0.1093247588424437,0.0,0.0079787234042553,Other
Bulandshahar,28.411331,77.848434,2025-10-01 10:07:29+00:00,0.1311593550130618,0.1464753060363022,0.112539184952978,0.4196524448343139,0.0205935796486977,0.3879509870660313,0.5500782472613459,0.5500782472613459,0.5500782472613459,0.2615384615384615,0.2000000000000028,0.1413427561837456,0.3595505617977528,0.15,34,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kharagpur,22.34601,87.231972,2025-10-01 10:07:31+00:00,0.1299882893433024,0.1328830730265935,0.05141065830721,0.1646727869447511,0.0345245305875227,0.1573179033356024,0.3411580594679184,0.3411580594679184,0.3411580594679184,0.8615384615384616,0.2000000000000028,0.5053003533568905,0.4129213483146067,0.67,111,0.0118073853915606,0.0,0.0,0.001063829787234,Other
Arrah,25.556044,84.660332,2025-10-01 10:07:40+00:00,0.385460769300063,0.384972562262558,0.4692789968652037,0.2351971445424159,0.0801534423581667,0.0682777399591558,0.8505477308294214,0.8505477308294214,0.8505477308294214,0.323076923076923,0.0999999999999943,0.1484098939929329,0.5814606741573033,0.37,6,0.0216354259025687,0.0,0.0,0.001595744680851,Other
Seoni,22.086868,79.543488,2025-10-01 10:07:49+00:00,0.0740473831186379,0.0785141409877585,0.115987460815047,0.1170011645669172,0.1146779729456894,0.237576582709326,0.2425665101721443,0.2425665101721443,0.2425665101721443,0.8307692307692309,0.2999999999999971,0.3510011778563016,0.9382022471910112,0.73,189,0.1211084331331093,0.0112540192926045,0.0,0.001063829787234,Other
Siliguri,26.732311,88.410286,2025-10-01 10:08:48+00:00,0.1716061616070624,0.1777121148163782,0.1134796238244514,0.4245527004340659,0.0391681809004643,0.2451327433628318,0.7073552425665104,0.7073552425665104,0.7073552425665104,0.4307692307692308,0.2000000000000028,0.110718492343934,0.6067415730337078,0.49,195,0.0385254192839392,0.0369774919614147,0.0144927536231884,0.000531914893617,Other
Mangaluru,12.915605,74.855965,2025-10-01 10:08:58+00:00,0.011530492748401,0.0344449134655972,0.0018808777429467,0.0090291746699133,0.0016151827175449,0.1097345132743362,0.3012519561815339,0.3012519561815339,0.3012519561815339,0.8615384615384616,0.7000000000000028,0.4475853945818611,0.747191011235955,0.86,131,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kandi,23.9468,88.049713,2025-10-01 10:09:00+00:00,0.9131609764886046,0.9320388349514562,0.6492163009404387,1.0,0.4126791843327276,0.1315861130020422,0.6017214397496089,0.6017214397496089,0.6017214397496089,0.6153846153846154,0.2000000000000028,0.2779740871613664,0.3146067415730337,0.95,104,0.0006805949273823,0.0016077170418006,0.0,0.0,Other
Khammam,17.247253,80.151443,2025-10-01 10:09:06+00:00,0.0326997567786685,0.038412832418742,0.0667711598746081,0.0617220466129251,0.0321017565112053,0.1470388019060585,0.3826291079812207,0.3826291079812207,0.3826291079812207,0.7846153846153847,0.2999999999999971,0.4958775029446408,0.8511235955056179,0.98,110,0.1605954269016072,0.0321543408360128,0.0144927536231884,0.0101063829787234,Other
Morshi,21.324196,78.013832,2025-10-01 10:09:39+00:00,0.054679758580308,0.0563951034191642,0.0288401253918495,0.0582888428439631,0.0276600040379567,0.2224642614023144,0.3841940532081376,0.3841940532081376,0.3841940532081376,0.7230769230769232,0.2999999999999971,0.32037691401649,0.747191011235955,0.65,139,0.0087290982429411,0.0,0.0,0.000531914893617,Other
Vijaypur,32.564522,75.023148,2025-10-01 10:09:47+00:00,0.6264300513467256,0.7880962431405656,0.186833855799373,0.5415236165096267,0.2166363819907127,0.9189244383934648,0.6408450704225357,0.6408450704225357,0.6408450704225357,0.3076923076923077,0.2999999999999971,0.3486454652532391,0.8370786516853932,0.0,217,0.0008491826616881,0.0160771704180064,0.0,0.002127659574468,Other
Santha,26.994154,83.034798,2025-10-01 10:09:55+00:00,0.3213224033870823,0.3386238919375263,0.1677115987460814,0.4726780501822472,0.1243690692509589,0.4080326752893125,0.6486697965571209,0.6486697965571209,0.6486697965571209,0.5692307692307692,0.0999999999999943,0.1778563015312132,0.800561797752809,0.88,186,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Chalisgaon,20.464079,74.996857,2025-10-01 10:09:57+00:00,0.0224304116746239,0.0262558041367665,0.1363636363636363,0.063673074305419,0.0694528568544316,0.0262763784887678,0.4945226917057905,0.4945226917057905,0.4945226917057905,0.4461538461538461,0.4000000000000057,0.2049469964664311,0.6882022471910112,0.6,38,0.0077487917879041,0.0032154340836012,0.0,0.000531914893617,Other
Etawah,26.811712,79.004692,2025-10-01 10:10:05+00:00,0.0935951716061616,0.0937948501477416,0.0401253918495297,0.1633418533250654,0.0080759135877246,0.2924438393464942,0.616588419405321,0.616588419405321,0.616588419405321,0.4615384615384615,0.2000000000000028,0.1672555948174323,0.2359550561797752,0.39,59,0.0933039449529827,0.0144694533762057,0.0,0.0047872340425531,Other
Simlapal,22.916706,87.070351,2025-10-01 10:10:20+00:00,0.380866588595622,0.3775432672013507,0.2420062695924764,0.3522134333550114,0.2432868968302038,0.1851599727705922,0.6353677621283256,0.6353677621283256,0.6353677621283256,0.6000000000000001,0.0999999999999943,0.1578327444051825,0.2696629213483146,0.7000000000000001,196,0.0096157448455861,0.0160771704180064,0.0,0.002127659574468,Other
