
city,lat,lon,timestamp,pm2_5,pm10,no2,co,so2,o3,temp_day,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,clouds,city_code,road_density,industrial_density,dump_density,farmland_density
Saint Dnyaneshwar Garden and Paithan park,19.487707,75.380768,2025-10-01 09:41:34+00:00,0.0016214755427438974,0.002110595187842971,0.03103448275862069,0.020841210544624095,0.00847970926711084,0.0669843430905378,0.3974960876369329,0.3974960876369329,0.3974960876369329,0.5538461538461539,0.5,0.29799764428739695,0.6657303370786517,0.8200000000000001,180,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Sinnar,19.85306,74.000633,2025-10-01 09:41:36+00:00,0.023241149445995854,0.031067961165048542,0.1307210031347962,0.056065578729260906,0.1072077528770442,0.0,0.14084507042253525,0.14084507042253525,0.14084507042253525,0.6461538461538461,0.5,0.673733804475854,0.6938202247191011,0.87,197,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Guntakal,15.167409,77.373627,2025-10-01 09:41:38+00:00,0.000630573822178182,0.0008442380751371888,0.036050156739811906,0.02463739620986405,0.0048455481526347675,0.08863172226004085,0.34428794992175304,0.34428794992175304,0.34428794992175304,0.46153846153846156,0.5,0.7561837455830389,0.7921348314606741,0.96,75,0.015041772294166866,0.00482315112540193,0.0,0.0
Lalgola,24.417534,88.250343,2025-10-01 09:41:45+00:00,0.6636339068552383,0.66424651751794,0.6278996865203761,0.8630045826464408,0.32404603270745,0.023553437712729747,0.6079812206572772,0.6079812206572772,0.6079812206572772,0.5846153846153846,0.20000000000000284,0.22732626619552418,0.3230337078651685,0.98,123,0.0008491826616881252,0.0,0.0,0.0005319148936170213
Hoshangabad,22.744108,77.736969,2025-10-01 09:41:50+00:00,0.05206738131699847,0.053440270156184036,0.024451410658307207,0.06361257732270603,0.012921461740359377,0.24098025867937367,0.2895148669796559,0.2895148669796559,0.2895148669796559,0.7846153846153847,0.4000000000000057,0.28032979976442884,0.7668539325842696,0.79,85,0.011270402237846075,0.001607717041800643,0.0,0.0
Proddatur,14.752805,78.552757,2025-10-01 09:41:58+00:00,0.004684262679037924,0.006753904601097509,0.06112852664576802,0.04448040653972382,0.00847970926711084,0.07903335602450645,0.48356807511737077,0.48356807511737077,0.48356807511737077,0.3846153846153846,0.4000000000000057,0.751472320376914,0.8061797752808988,1.0,163,0.01153889381470335,0.001607717041800643,0.0,0.0010638297872340426
Pali,25.771315,73.323685,2025-10-01 09:42:04+00:00,0.14845509413566343,0.15348248205994092,0.061442006269592474,0.10326834949106917,0.05754088431253785,0.45010211027910135,0.5805946791862289,0.5805946791862289,0.5805946791862289,0.4,0.20000000000000284,0.24146054181389878,0.5421348314606741,0.47000000000000003,154,0.13221024763664974,0.03054662379421222,0.0,0.034574468085106384
Palwal,28.148735,77.332024,2025-10-01 09:42:57+00:00,0.09017205657148004,0.11025749261291683,0.11065830721003134,0.3613333534989943,0.012315768221280032,0.28509189925119127,0.4538341158059469,0.4538341158059469,0.4538341158059469,0.3384615384615385,0.20000000000000284,0.17903415783274446,0.3595505617977528,0.76,156,0.1011214206326411,0.03215434083601286,0.0,0.0010638297872340426
Gohana,29.138407,76.693245,2025-10-01 09:43:10+00:00,0.313034861724169,0.36023638666103835,0.06489028213166144,0.3661126151333202,0.03472642842721582,0.6143635125936011,0.5672926447574336,0.5672926447574336,0.5672926447574336,0.24615384615384617,0.20000000000000284,0.1849234393404005,0.12078651685393259,0.03,68,0.016309302296539582,0.003215434083601286,0.0,0.0
Munger,25.37571,86.474373,2025-10-01 09:43:18+00:00,0.4726601207098459,0.47209793161671587,0.11598746081504702,0.3141457069828643,0.21259842519685035,0.6087134104833218,0.8834115805946798,0.8834115805946798,0.8834115805946798,0.27692307692307694,0.0,0.43462897526501776,0.5393258426966292,0.44,141,0.060791488192614616,0.003215434083601286,0.0,0.0015957446808510637
Yavatmal,20.388794,78.120407,2025-10-01 09:43:32+00:00,0.03333033060084677,0.0371464753060363,0.023824451410658302,0.04850345589013749,0.008681607106803955,0.13458134785568415,0.3536776212832551,0.3536776212832551,0.3536776212832551,0.6000000000000001,0.4000000000000057,0.41696113074204955,0.848314606741573,0.64,219,0.10959451527904393,0.03536977491961415,0.0,0.018085106382978722
Bokaro Steel City,23.669296,86.151115,2025-10-01 09:44:33+00:00,0.35519322583551033,0.35297593921485854,0.13949843260188086,0.30076074955761584,0.18877448011306275,0.27052416609938734,0.5187793427230047,0.5187793427230047,0.5187793427230047,0.6153846153846154,0.20000000000000284,0.2791519434628975,0.3539325842696629,0.97,32,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Jetpur,21.761524,70.627625,2025-10-01 09:44:35+00:00,0.03477164219439691,0.06492190797804981,0.003134796238244514,0.018285213025000385,0.001817080557238037,0.1837304288631722,0.3474178403755872,0.3474178403755872,0.3474178403755872,0.7230769230769232,0.09999999999999432,0.6984687868080096,0.5308988764044944,0.99,97,0.0054135394682617985,0.027331189710610933,0.0,0.0005319148936170213
Basirhat,22.657402,88.86718,2025-10-01 09:44:40+00:00,0.04080713449238808,0.04812157028281975,0.0034482758620689655,0.11512575810281461,0.0012113870381586915,0.10680735194009527,0.44209702660406935,0.44209702660406935,0.44209702660406935,0.7846153846153847,0.29999999999999716,0.42285041224970565,0.41573033707865165,1.0,21,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Konnagar,22.700474,88.319069,2025-10-01 09:44:42+00:00,0.10728763174488784,0.11304347826086955,0.027899686520376173,0.1438769491371618,0.01837270341207349,0.23744043567052414,0.47652582159624424,0.47652582159624424,0.47652582159624424,0.7076923076923078,0.20000000000000284,0.6054181389870437,0.39044943820224715,1.0,115,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Ranchi,23.344315,85.296013,2025-10-01 09:44:44+00:00,0.15971534096027384,0.1566905867454622,0.031661442006269594,0.1511063385713638,0.04966686856450635,0.3750170183798502,0.2503912363067291,0.2503912363067291,0.2503912363067291,0.7230769230769232,0.29999999999999716,0.25206124852767964,0.3146067415730337,0.75,171,0.2897648513305943,0.1527331189710611,0.0,0.005319148936170213
Gudur,14.146319,79.850388,2025-10-01 09:47:36+00:00,0.04486082334924782,0.05875897002954833,0.10940438871473353,0.10036449432084577,0.022410660205935795,0.185500340367597,0.5680751173708922,0.5680751173708922,0.5680751173708922,0.3076923076923077,0.4000000000000057,0.568904593639576,0.8426966292134831,1.0,73,0.0008741586223260112,0.003215434083601286,0.0,0.0
Gola Gokarannath,28.078636,80.471588,2025-10-01 09:48:45+00:00,0.18953247455184216,0.22178134233853947,0.1786833855799373,0.5346269604803462,0.04542701393095093,0.30959836623553433,0.34037558685446023,0.34037558685446023,0.34037558685446023,0.676923076923077,0.20000000000000284,0.4204946996466432,0.7219101123595505,0.8200000000000001,70,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Shikohabad,27.108416,78.584602,2025-10-01 09:48:47+00:00,0.10035131970092785,0.10164626424651751,0.046081504702194354,0.1534354724058138,0.018170805572380374,0.30959836623553433,0.6220657276995307,0.6220657276995307,0.6220657276995307,0.4461538461538461,0.20000000000000284,0.24146054181389878,0.17696629213483145,0.49,192,0.01327472307903643,0.017684887459807074,0.014492753623188406,0.0047872340425531915
Tirumangalam,9.823619,77.986565,2025-10-01 09:48:57+00:00,0.016214755427438967,0.028788518362178127,0.058934169278996855,0.05889381267109303,0.02604482132041187,0.17222600408441113,0.8575899843505479,0.8575899843505479,0.8575899843505479,0.1384615384615384,0.4000000000000057,0.11425206124852771,0.9831460674157303,1.0,214,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Anakaputhur,12.946366,79.959244,2025-10-01 09:48:59+00:00,0.07341680929645979,0.09784719290840015,0.27084639498432606,0.16408294136329954,0.13971330506763577,0.18624914908100748,0.5845070422535217,0.5845070422535217,0.5845070422535217,0.3076923076923077,0.4000000000000057,0.46289752650176696,0.8707865168539325,1.0,5,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Suryapet,17.143908,79.623924,2025-10-01 09:49:01+00:00,0.03522205206738132,0.040692275221612485,0.06332288401253919,0.047081776796382285,0.054310518877448,0.14268209666439752,0.34194053208137754,0.34194053208137754,0.34194053208137754,0.7230769230769232,0.29999999999999716,0.48409893992932873,0.9185393258426966,0.86,208,0.058193988286274465,0.03376205787781351,0.0,0.007446808510638298
Udupi,13.340881,74.742142,2025-10-01 09:49:25+00:00,0.012341230519772994,0.03756859434360489,0.0015673981191222574,0.008212465403288016,0.001817080557238037,0.10844111640571819,0.2981220657276997,0.2981220657276997,0.2981220657276997,0.7538461538461538,0.7999999999999972,0.435806831566549,0.7106741573033708,0.5700000000000001,215,0.12650324063089277,0.03215434083601286,0.0,0.11861702127659575
Nandyal,15.478569,78.483093,2025-10-01 09:50:05+00:00,0.009188361408882083,0.010046433094132542,0.10094043887147335,0.035390734887097514,0.050676357762971934,0.07426820966643977,0.48435054773082986,0.48435054773082986,0.48435054773082986,0.46153846153846156,0.4000000000000057,0.751472320376914,0.8089887640449438,1.0,145,0.09139328396418449,0.03697749196141479,0.043478260869565216,0.005851063829787234
Begusarai,25.416676,86.129379,2025-10-01 09:52:08+00:00,0.3348346995766147,0.3414098775854791,0.11473354231974922,0.2800102844870613,0.1072077528770442,0.40456092579986386,0.8920187793427232,0.8920187793427232,0.8920187793427232,0.27692307692307694,0.0,0.47467608951707896,0.6095505617977528,0.47000000000000003,22,0.10877030857799369,0.014469453376205787,0.0,0.002127659574468085
Contai,21.779188,87.744629,2025-10-01 09:52:33+00:00,0.04819385640933249,0.05487547488391726,0.0053291536050156735,0.086223324611685,0.00040379567938623106,0.14744724302246426,0.3982785602503911,0.3982785602503911,0.3982785602503911,0.8461538461538463,0.20000000000000284,0.4982332155477033,0.3595505617977528,0.99,45,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Naya Raipur,21.164993,81.775307,2025-10-01 09:52:35+00:00,0.07224574362670029,0.068467707893626,0.06269592476489029,0.12987189763910525,0.035937815465374515,0.14914908100748808,0.4092331768388109,0.4092331768388109,0.4092331768388109,0.8307692307692309,0.20000000000000284,0.10011778563015314,0.1797752808988764,0.88,147,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Payradanga,23.125587,88.546867,2025-10-01 09:52:37+00:00,0.30447707413746505,0.36091177712114814,0.35611285266457676,0.510473540132186,0.2580254391278013,0.1266167460857726,0.4491392801251959,0.4491392801251959,0.4491392801251959,0.7692307692307692,0.20000000000000284,0.4770318021201414,0.36235955056179775,0.99,158,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Maheshtala,22.511976,88.250992,2025-10-01 09:52:40+00:00,0.08584812179082965,0.09084001688476148,0.01912225705329153,0.12922155507494068,0.0119119725418938,0.20544588155207621,0.48435054773082986,0.48435054773082986,0.48435054773082986,0.676923076923077,0.20000000000000284,0.6301531213191992,0.40730337078651685,1.0,126,0.02398941019268954,0.03697749196141479,0.0,0.0
Vaniyambadi,12.695032,78.621887,2025-10-01 09:52:59+00:00,0.3342942077290334,0.3777121148163782,0.42758620689655175,0.40064126801675776,0.16596002422774073,0.45547991831177675,0.4053208137715181,0.4053208137715181,0.4053208137715181,0.5076923076923077,0.5,0.6595995288574795,0.696629213483146,1.0,216,0.01931890555340485,0.001607717041800643,0.0,0.0015957446808510637
Shahdol,23.302189,81.356804,2025-10-01 09:53:07+00:00,0.07990271146743536,0.07902068383284086,0.06394984326018809,0.14845959557767058,0.00847970926711084,0.08298162014976174,0.4123630672926446,0.4123630672926446,0.4123630672926446,0.676923076923077,0.20000000000000284,0.29210836277974095,0.9999999999999999,0.59,190,0.04363924722454638,0.01607717041800643,0.0,0.6702127659574468
Aruppukkottai,9.515625,78.100014,2025-10-01 09:54:45+00:00,0.028465903972615076,0.04626424651751793,0.08714733542319748,0.07636231642946809,0.03997577225923682,0.13349217154526888,0.891236306729265,0.891236306729265,0.891236306729265,0.1076923076923077,0.4000000000000057,0.3733804475853947,0.11516853932584269,1.0,7,0.00906627371155263,0.05787781350482315,0.0,0.0010638297872340426
Salipur,20.484348,86.119194,2025-10-01 09:54:52+00:00,0.14575263489775694,0.14343604896580836,0.061755485893416916,0.1409882182126167,0.06581869573995558,0.1987066031313819,0.5477308294209704,0.5477308294209704,0.5477308294209704,0.6615384615384616,0.09999999999999432,0.5806831566548882,0.25,0.89,181,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Sasaram,24.953514,84.011787,2025-10-01 09:54:57+00:00,0.358526258895595,0.366652596032081,0.8194357366771159,0.21955867451110878,0.551786795881284,0.10905377808032679,0.7676056338028168,0.7676056338028168,0.7676056338028168,0.41538461538461546,0.09999999999999432,0.22379269729093057,0.06460674157303371,0.22,188,0.015741099192027676,0.0,0.0,0.0026595744680851063
Bihta,25.563322,84.869804,2025-10-01 09:55:04+00:00,0.3879830645887758,0.3886872097931616,0.40156739811912223,0.22483703625281692,0.0872198667474258,0.11729067392784204,0.8435054773082944,0.8435054773082944,0.8435054773082944,0.3076923076923077,0.09999999999999432,0.06595995288574795,0.5898876404494382,0.33,30,0.004889044294866192,0.00482315112540193,0.0,0.0
Dahod,22.835602,74.255989,2025-10-01 09:56:13+00:00,0.05945410323394289,0.06399324609539889,0.11912225705329153,0.08454453334139961,0.07106803957197658,0.1131381892443839,0.3708920187793432,0.3708920187793432,0.3708920187793432,0.5846153846153846,0.4000000000000057,0.5064782096584217,0.6207865168539326,0.5,47,0.028535035028784798,0.008038585209003215,0.0,0.0031914893617021275
Najibabad,29.607981,78.342674,2025-10-01 09:56:37+00:00,0.8950544995946311,0.9999999999999998,0.6307210031347961,0.9671652626325262,0.6133656369876842,0.7829816201497617,0.5594679186228484,0.5594679186228484,0.5594679186228484,0.46153846153846156,0.20000000000000284,0.2732626619552415,0.8202247191011236,0.0,144,0.009141201593466292,0.011254019292604502,0.0,0.0015957446808510637
Bagaha,27.122196,84.072235,2025-10-01 09:56:44+00:00,0.36194937393027654,0.3831152384972562,0.20595611285266457,0.5736172658388663,0.10135271552594387,0.31552076242341726,0.7198748043818466,0.7198748043818466,0.7198748043818466,0.476923076923077,0.09999999999999432,0.35453474676089525,0.7724719101123595,0.42,10,0.00906627371155263,0.0,0.0,0.005851063829787234
Jamalpur,25.312717,86.490608,2025-10-01 09:56:51+00:00,0.4726601207098459,0.47209793161671587,0.11598746081504702,0.3141457069828643,0.21259842519685035,0.6087134104833218,0.8341158059467919,0.8341158059467919,0.8341158059467919,0.3076923076923077,0.09999999999999432,0.402826855123675,0.5252808988764045,0.4,94,0.008135919177791377,0.003215434083601286,0.0,0.0
Fatehpur,25.920074,80.809998,2025-10-01 09:56:59+00:00,0.09431582740293667,0.09295061207260445,0.04169278996865203,0.16134545289553687,0.02039168180900464,0.32974812797821645,0.5438184663536776,0.5438184663536776,0.5438184663536776,0.5538461538461539,0.20000000000000284,0.1861012956419317,0.0,0.97,60,0.03336163942205628,0.011254019292604502,0.0,0.0047872340425531915
Dindigul,10.365581,77.970657,2025-10-01 09:50:09+00:00,0.011530492748401042,0.01840439003799071,0.058620689655172406,0.05679154252181673,0.019584090450232183,0.1672566371681416,0.6306729264475746,0.6306729264475746,0.6306729264475746,0.3076923076923077,0.5,0.386336866902238,0.8539325842696629,0.99,55,0.2187644392272438,0.1864951768488746,0.0,0.036702127659574466
Chakradharpur,22.668312,85.625511,2025-10-01 09:59:19+00:00,0.2534005945410323,0.2497256226255804,0.07241379310344828,0.22120721729003767,0.09549767817484352,0.2675289312457454,0.5195618153364634,0.5195618153364634,0.5195618153364634,0.6461538461538461,0.20000000000000284,0.22143698468786813,0.28089887640449435,0.47000000000000003,36,0.001767049215130437,0.0,0.0,0.0010638297872340426
Porbandar,21.640575,69.605965,2025-10-01 09:59:24+00:00,0.037113773533915866,0.07218235542422963,0.0021943573667711595,0.04174291807196118,0.0012113870381586915,0.1751531654186521,0.18075117370892024,0.18075117370892024,0.18075117370892024,0.9692307692307693,0.0,0.8987043580683157,0.6011235955056179,1.0,161,0.06826554441350201,0.02572347266881029,0.0,0.01223404255319149
Ghatal,22.663696,87.746803,2025-10-01 09:59:37+00:00,0.14025763444734707,0.14081891093288307,0.06206896551724137,0.2078222598647893,0.03452453058752271,0.23233492171545267,0.4037558685446012,0.4037558685446012,0.4037558685446012,0.7846153846153847,0.20000000000000284,0.49116607773851595,0.4185393258426966,0.85,64,0.0006368869962660938,0.0,0.0,0.0015957446808510637
Khidirpur,22.542061,88.318954,2025-10-01 09:59:45+00:00,0.08584812179082965,0.09084001688476148,0.01912225705329153,0.12922155507494068,0.0119119725418938,0.20544588155207621,0.48669796557120537,0.48669796557120537,0.48669796557120537,0.676923076923077,0.20000000000000284,0.6372202591283864,0.4044943820224719,1.0,112,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Mandya,12.523731,76.894684,2025-10-01 09:59:47+00:00,0.1059364021259346,0.15339805825242717,0.290282131661442,0.2859692372842905,0.07167373309105593,0.052620830496936666,0.24491392801251943,0.24491392801251943,0.24491392801251943,0.6000000000000001,0.7000000000000028,0.5547703180212015,0.7443820224719101,1.0,130,0.13546961049989387,0.06913183279742766,0.0,0.005319148936170213
Dahanu,19.990751,72.743675,2025-10-01 10:01:21+00:00,0.028555985947211957,0.06027859856479527,0.000626959247648903,0.00328196131217956,0.001615182717544922,0.029135466303607888,0.2801251956181534,0.2801251956181534,0.2801251956181534,0.8461538461538463,0.4000000000000057,0.8810365135453476,0.5589887640449438,0.61,46,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Sri Muktsar Sahib,30.480042,74.518204,2025-10-01 10:01:23+00:00,0.43689757679488334,0.656732798649219,0.11347962382445141,0.2873304193953327,0.27962850797496464,0.8054458815520762,0.8654147104851331,0.8654147104851331,0.8654147104851331,0.12307692307692308,0.20000000000000284,0.24852767962308606,0.17134831460674155,0.0,201,0.027966831924272892,0.017684887459807074,0.0,0.0
Kanchipuram,12.834174,79.703644,2025-10-01 10:01:42+00:00,0.08278533465453562,0.10392570704938792,0.22068965517241376,0.14396769461123132,0.12658994548758326,0.21409121851599727,0.5907668231611896,0.5907668231611896,0.5907668231611896,0.3076923076923077,0.4000000000000057,0.41813898704358077,0.9410112359550561,1.0,103,0.1566554691109807,0.44855305466237944,0.0,0.02446808510638298
Dhanpur,22.633492,74.095993,2025-10-01 10:02:36+00:00,0.09755877848842447,0.10561418319966229,0.15956112852664575,0.11439979431025879,0.12537855844942458,0.16078965282505103,0.3568075117370897,0.3568075117370897,0.3568075117370897,0.6615384615384616,0.4000000000000057,0.45111896348645475,0.6123595505617977,0.62,50,0.00014361177366784472,0.01607717041800643,0.0,0.002127659574468085
Bengaluru,12.971599,77.594566,2025-10-01 10:02:42+00:00,0.022610575623817672,0.03655550865344026,0.13793103448275862,0.11577610066697924,0.022814455885322025,0.06119809394145678,0.09859154929577474,0.09859154929577474,0.09859154929577474,0.6153846153846154,0.7999999999999972,0.5783274440518258,0.7556179775280899,0.97,25,0.909630730421969,1.0,0.2898550724637681,0.18138297872340425
Muzaffarnagar,29.471397,77.696732,2025-10-01 10:04:14+00:00,0.5448157823619494,0.6325031658927817,0.4557993730407523,0.6948683434413709,0.28083989501312334,0.6904697072838666,0.5743348982785605,0.5743348982785605,0.5743348982785605,0.3538461538461539,0.20000000000000284,0.2367491166077739,0.8314606741573033,0.0,142,0.11460843937709957,0.07395498392282958,0.0,0.019680851063829788
Chhatarpur,24.916355,79.581184,2025-10-01 10:04:37+00:00,0.05377893883433925,0.053440270156184036,0.02758620689655172,0.10446316489965066,0.009287300625883302,0.2948944860449285,0.45539906103286376,0.45539906103286376,0.45539906103286376,0.6000000000000001,0.20000000000000284,0.15429917550058897,0.8735955056179775,0.6900000000000001,41,0.13638747705333618,0.014469453376205787,0.0,0.019680851063829788
Bongaigaon,26.500999,90.535233,2025-10-01 10:06:25+00:00,0.11485451761102602,0.11979738286196707,0.27335423197492165,0.42521816724390876,0.020593579648697756,0.10353982300884956,0.2801251956181534,0.2801251956181534,0.2801251956181534,0.9076923076923078,0.29999999999999716,0.2449941107184924,0.25,1.0,33,0.009022565780436332,0.012861736334405145,0.0,0.0
RAK Tiles,31.604889,76.919533,2025-10-01 10:06:39+00:00,0.6517430862084497,0.8128324187420851,0.08463949843260188,0.4311922442868163,0.1790833838077932,0.7858407079646017,0.23708920187793425,0.23708920187793425,0.23708920187793425,0.5076923076923077,0.5,0.20730270906949355,0.7893258426966292,0.01,165,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Nilanga,18.125875,76.750969,2025-10-01 10:01:38+00:00,0.03017746148995586,0.031236808780075974,0.030721003134796233,0.0369031594549222,0.012517666060973147,0.19673247106875424,0.21517996870109557,0.21517996870109557,0.21517996870109557,0.6307692307692307,0.5,0.5276796230859836,0.7162921348314606,0.65,149,0.007286736516103251,0.0,0.0,0.00851063829787234
Amreli,21.603176,71.222084,2025-10-01 10:06:49+00:00,0.03477164219439691,0.060616293794850146,0.006269592476489029,0.017559249232444535,0.0040379567938623045,0.1541865214431586,0.3740219092331769,0.3740219092331769,0.3740219092331769,0.676923076923077,0.20000000000000284,0.8987043580683157,0.5393258426966292,1.0,4,0.034891417011126795,0.10932475884244373,0.0,0.007978723404255319
Bulandshahar,28.411331,77.848434,2025-10-01 10:07:29+00:00,0.13115935501306186,0.14647530603630224,0.11253918495297804,0.4196524448343139,0.020593579648697756,0.3879509870660313,0.5500782472613459,0.5500782472613459,0.5500782472613459,0.2615384615384615,0.20000000000000284,0.14134275618374562,0.3595505617977528,0.15,34,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Kharagpur,22.34601,87.231972,2025-10-01 10:07:31+00:00,0.1299882893433024,0.1328830730265935,0.051410658307210026,0.16467278694475118,0.03452453058752271,0.15731790333560242,0.34115805946791844,0.34115805946791844,0.34115805946791844,0.8615384615384616,0.20000000000000284,0.5053003533568905,0.4129213483146067,0.67,111,0.011807385391560624,0.0,0.0,0.0010638297872340426
Arrah,25.556044,84.660332,2025-10-01 10:07:40+00:00,0.38546076930006307,0.384972562262558,0.46927899686520375,0.23519714454241597,0.08015344235816677,0.06827773995915587,0.8505477308294214,0.8505477308294214,0.8505477308294214,0.32307692307692304,0.09999999999999432,0.1484098939929329,0.5814606741573033,0.37,6,0.02163542590256878,0.0,0.0,0.0015957446808510637
Seoni,22.086868,79.543488,2025-10-01 10:07:49+00:00,0.07404738311863797,0.07851414098775854,0.11598746081504702,0.11700116456691723,0.11467797294568947,0.23757658270932602,0.24256651017214437,0.24256651017214437,0.24256651017214437,0.8307692307692309,0.29999999999999716,0.3510011778563016,0.9382022471910112,0.73,189,0.12110843313310939,0.011254019292604502,0.0,0.0010638297872340426
Siliguri,26.732311,88.410286,2025-10-01 10:08:48+00:00,0.1716061616070624,0.1777121148163782,0.11347962382445141,0.42455270043406595,0.03916818090046435,0.2451327433628318,0.7073552425665104,0.7073552425665104,0.7073552425665104,0.4307692307692308,0.20000000000000284,0.11071849234393405,0.6067415730337078,0.49,195,0.03852541928393921,0.03697749196141479,0.014492753623188406,0.0005319148936170213
Mangaluru,12.915605,74.855965,2025-10-01 10:08:58+00:00,0.011530492748401042,0.03444491346559729,0.001880877742946709,0.009029174669913334,0.001615182717544922,0.10973451327433625,0.3012519561815339,0.3012519561815339,0.3012519561815339,0.8615384615384616,0.7000000000000028,0.4475853945818611,0.747191011235955,0.86,131,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Kandi,23.9468,88.049713,2025-10-01 10:09:00+00:00,0.9131609764886046,0.9320388349514562,0.6492163009404387,1.0,0.4126791843327276,0.1315861130020422,0.6017214397496089,0.6017214397496089,0.6017214397496089,0.6153846153846154,0.20000000000000284,0.2779740871613664,0.3146067415730337,0.9500000000000001,104,0.0006805949273823945,0.001607717041800643,0.0,0.0
Khammam,17.247253,80.151443,2025-10-01 10:09:06+00:00,0.03269975677866859,0.038412832418742084,0.06677115987460815,0.061722046612925185,0.03210175651120532,0.14703880190605856,0.38262910798122074,0.38262910798122074,0.38262910798122074,0.7846153846153847,0.29999999999999716,0.49587750294464084,0.8511235955056179,0.98,110,0.16059542690160722,0.03215434083601286,0.014492753623188406,0.010106382978723405
Morshi,21.324196,78.013832,2025-10-01 10:09:39+00:00,0.05467975858030808,0.0563951034191642,0.028840125391849526,0.058288842843963184,0.027660004037956792,0.22246426140231446,0.3841940532081376,0.3841940532081376,0.3841940532081376,0.7230769230769232,0.29999999999999716,0.32037691401649004,0.747191011235955,0.65,139,0.008729098242941172,0.0,0.0,0.0005319148936170213
Vijaypur,32.564522,75.023148,2025-10-01 10:09:47+00:00,0.6264300513467256,0.7880962431405656,0.186833855799373,0.5415236165096267,0.2166363819907127,0.9189244383934647,0.6408450704225357,0.6408450704225357,0.6408450704225357,0.3076923076923077,0.29999999999999716,0.34864546525323914,0.8370786516853932,0.0,217,0.0008491826616881252,0.01607717041800643,0.0,0.002127659574468085
Santha,26.994154,83.034798,2025-10-01 10:09:55+00:00,0.3213224033870823,0.33862389193752634,0.16771159874608146,0.47267805018224723,0.12436906925095899,0.4080326752893125,0.6486697965571209,0.6486697965571209,0.6486697965571209,0.5692307692307692,0.09999999999999432,0.17785630153121323,0.800561797752809,0.88,186,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Chalisgaon,20.464079,74.996857,2025-10-01 10:09:57+00:00,0.022430411674623906,0.026255804136766564,0.13636363636363633,0.06367307430541905,0.06945285685443166,0.02627637848876785,0.49452269170579055,0.49452269170579055,0.49452269170579055,0.4461538461538461,0.4000000000000057,0.20494699646643114,0.6882022471910112,0.6,38,0.007748791787904143,0.003215434083601286,0.0,0.0005319148936170213
Etawah,26.811712,79.004692,2025-10-01 10:10:05+00:00,0.09359517160616161,0.09379485014774165,0.040125391849529776,0.16334185332506546,0.008075913587724613,0.2924438393464942,0.616588419405321,0.616588419405321,0.616588419405321,0.46153846153846156,0.20000000000000284,0.1672555948174323,0.23595505617977525,0.39,59,0.09330394495298276,0.014469453376205787,0.0,0.0047872340425531915
Simlapal,22.916706,87.070351,2025-10-01 10:10:20+00:00,0.380866588595622,0.37754326720135073,0.24200626959247645,0.35221343335501143,0.24328689683020388,0.18515997277059226,0.6353677621283256,0.6353677621283256,0.6353677621283256,0.6000000000000001,0.09999999999999432,0.15783274440518258,0.2696629213483146,0.7000000000000001,196,0.009615744845586126,0.01607717041800643,0.0,0.002127659574468085
Lakhimpur,27.94908,80.782402,2025-10-01 10:10:28+00:00,0.18800108098369514,0.21232587589700294,0.16708463949843258,0.5363511244876662,0.05855037351100342,0.3220558202859087,0.45539906103286376,0.45539906103286376,0.45539906103286376,0.6000000000000001,0.20000000000000284,0.2791519434628975,0.7949438202247191,0.98,122,0.21608576744883054,0.027331189710610933,0.0,0.043617021276595745
Masaurhi,25.35128,85.031143,2025-10-01 10:11:47+00:00,0.38203765426538144,0.3787252005065428,0.4169278996865204,0.19936780653064934,0.09630526953361598,0.12886317222600407,0.827856025039124,0.827856025039124,0.827856025039124,0.32307692307692304,0.09999999999999432,0.09069493521790345,0.7247191011235955,0.2,135,0.0009053785731233688,0.01607717041800643,0.0,0.002127659574468085
Bhatta,23.00795,72.553757,2025-10-01 10:11:55+00:00,0.022160165750833256,0.028788518362178127,0.037304075235109715,0.02896293047384263,0.017363214213607914,0.10728386657590194,0.5633802816901408,0.5633802816901408,0.5633802816901408,0.4461538461538461,0.20000000000000284,0.7078916372202592,0.49157303370786515,0.36,26,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
